Date,full,no_pods,hmm_only,no_decay,no_bandit_a,no_bandit_b,no_bandit_c,buy_and_hold,static_40,benchmark_spx
2021-01-20,201511.915262408,204682.5356612721,181692.61071518916,201556.70594773575,202965.83809277244,185893.14319002337,206623.22080696333,753289.1719778569,171502.47212415468,211257.6731829547
2021-01-21,200999.4211533428,204752.12179163803,181321.94086082876,201294.6404820222,202343.87061204828,185577.85517195586,206091.6767721302,772949.5793745657,171462.98606969108,211450.25809457578
2021-01-22,201463.53645272477,205151.26804541342,181665.50174203626,201675.74710056832,202842.6346745225,185967.55367760666,206589.40626198432,767399.9731397838,171851.4128260124,210701.8392701129
2021-01-25,202611.24471183764,206317.98751512455,182547.5743721099,202796.12914208954,204106.64530191736,186924.4812148676,207842.441807526,767169.2725846771,172466.47851197683,211532.7686474322
2021-01-26,202967.93350873236,206706.86842636645,182627.6953782263,203063.3743650628,204544.6671533209,187012.87203715922,208267.20871790248,757886.1956387911,172978.9159842159,211202.59983059872
2021-01-27,198606.3113362067,202346.6605337693,178580.54277106558,198619.7964679713,200104.88506400835,182876.41038599057,203761.15894024406,729096.7963895849,171021.02037499577,206040.71649319638
2021-01-28,200132.09839860204,203839.08846076985,180069.58355365664,200154.79649272448,201655.7169571636,184381.2805129154,205350.80404980396,737717.5372761512,171603.0269351286,207812.70386606015
2021-01-29,196657.4689704586,200303.19827573225,177249.96574071088,196726.27563345028,198166.12328463414,181470.35706130066,201823.76722057612,731006.8206426197,170024.61169590533,203652.41399557676
2021-02-01,196776.63303884518,200348.76050673082,177486.98200448492,196842.2647755581,198294.0061990872,181682.84474973305,201969.4207910754,741886.3007849251,170030.24607142986,207042.23761416806
2021-02-02,198132.5618842609,201925.4970811837,178894.89392191736,198250.37091596093,199656.75896433185,183141.37582786137,203366.1749454671,757765.0708891595,170633.96589259,209969.89723513974
2021-02-03,198433.6114140399,202197.26336230044,179207.87355838588,198607.321253952,199968.72351518887,183440.27965659086,203714.61096247664,757316.2204622477,170716.65546575523,210135.0087732867
2021-02-04,199818.22532687828,203615.85256611588,180548.32956645763,200049.42492183406,201365.12430985353,184747.98122868958,205165.0167241504,764673.438335968,171307.50683681524,212523.36553036678
2021-02-05,200487.5564807682,204257.6449004694,181326.1968558001,200710.6761266692,202048.17627326684,185448.9100218262,205872.90391653712,763119.1237859086,171695.72016714304,213359.82937265193
2021-02-08,201900.11669240345,205715.5310195057,182509.96489781555,202106.16607050598,203468.21500075402,186771.30952655492,207311.18777047345,799056.9192769944,172409.49935751187,214900.70761697568
2021-02-09,202025.74362510227,205819.1248373901,182726.5029460863,202227.7850746312,203599.49465010822,186924.34389834336,207449.82388390083,792493.9532932625,172504.08271860654,214757.58924679746
2021-02-10,202019.64633230987,205697.20826285897,182619.6365433501,202099.04007372144,203591.25344200773,186834.45773909235,207422.79004299702,812947.4933246281,172562.28239223344,214663.99167752254
2021-02-11,202152.60414754818,205793.16417115234,182749.5794480765,202158.55889204427,203727.84582539674,186978.40377927813,207569.75345488504,832723.097626686,172679.0404942251,215010.69154330625
2021-02-12,202464.07481897893,205988.1290316022,183066.65552780445,202438.6428402305,204038.40745003906,187265.00817910154,207868.62880264016,821041.3285204076,172690.9264947973,216072.85665457332
2021-02-16,203268.1716007573,206428.33145655863,183895.28108930742,203001.77627110807,204839.92631726194,188062.0057893838,208667.06379232666,835846.4225794838,172873.98262200563,215885.69768899717
2021-02-17,203763.1348516949,206883.23251591023,184219.25271039896,203505.34013304627,205324.4051433,188510.9895455148,209131.56632943105,818597.8593438306,172908.96509158832,215935.23657638728
2021-02-18,200376.63606969314,203361.64262429049,181389.80939377187,200271.1036607082,201994.21298440528,185421.59025007323,205888.91000314648,813109.2243840768,171665.57409752722,215016.20792178524
2021-02-19,200731.48993624188,203422.38078719602,181740.85816742835,200615.08724985513,202307.12016920286,185815.60634352005,206220.60668398312,815308.5010691787,171581.8924417804,214636.51830404843
2021-02-22,200175.56146807357,202636.5785774838,181319.23265863443,200130.90799971955,201755.21123539616,185441.40142632913,205669.94259345974,789436.4377487901,171029.6674233884,212985.58378744687
2021-02-23,199320.00547087987,201606.58989212237,180609.1174303851,199301.62282438946,200893.28646584385,184699.84317641167,204836.0597969902,779805.2489076162,170589.67754407838,213244.27480838192
2021-02-24,200924.6112729119,202887.89674084386,181895.66607081768,200963.42407463837,202683.76649583125,185859.23423259403,206527.1020639135,794602.9946069481,170979.50631861953,215594.05308908262
2021-02-25,198578.36325214565,201085.809629571,179890.3872831475,198659.07270237996,200203.1920452821,183893.53291510124,204113.47759004813,744918.2744764431,170351.51546366044,210399.1257402667
2021-02-26,196618.24159472456,198870.7044166107,178079.61211769446,196613.2100280099,198201.4007983945,182071.34786906908,202098.2359046451,758161.5605526625,169678.74587053224,209315.0217204913
2021-03-01,198420.83465597083,200516.18401707025,179817.85943852947,198474.86176302432,200028.19804854516,183765.14920136382,203968.3352400489,767417.8623160241,170353.4418624508,214388.8781265582
2021-03-02,197503.29000994313,199706.45536162393,179014.5846764098,197581.59462193644,199091.70446376174,182942.98559641294,203028.4321643297,748515.7527583357,170036.99648002168,212715.93235550108
2021-03-03,197117.03463630553,198149.18766926895,178498.85730035632,197244.72572034478,198907.70844666642,182307.76437723814,202427.16007613082,720804.0308461343,169370.9993354198,209898.38326626766
2021-03-04,194929.0311651788,196084.80851810478,176316.9263156951,195070.20805882942,196773.51527627453,180031.29263991903,200223.76836389053,700148.6631987818,168642.58981272814,207300.9286351031
2021-03-05,195991.04827523773,197182.02568670077,177576.0614678387,196081.27316694317,197737.91348385048,181301.2808179743,201332.42976803557,704642.4134924213,168980.89838634085,211114.55481277645
2021-03-08,196365.80357393235,196811.43751230283,178434.07469768525,196482.6370894118,198098.0124562332,181833.29458329536,201395.04787539365,669658.2549400755,168986.9435498815,210063.49480441463
2021-03-09,196992.72620524088,198327.4556070229,178783.3692681365,197116.17623719125,198662.0423609272,182399.53501038707,202290.51161474275,710834.1664902349,169603.97098312993,213062.6683942584
2021-03-10,199013.7644563846,200024.4023994444,180719.85997995464,199155.12652114755,200669.994746324,184537.3746739921,204571.01939299743,711544.6307754067,170235.58569216428,214388.8781265582
2021-03-11,198924.9351959653,200368.28000256958,180505.24664965575,199036.12938456112,200578.67279459187,184350.30061645695,204358.7546598151,733269.3184358783,170376.513745748,216562.6206310748
2021-03-12,199911.33279857357,201155.9590224837,181518.54019423743,200049.33760254874,201573.0053838801,185392.90785968414,205446.0090473389,729641.6995624212,170750.37142766005,216854.24714450253
2021-03-15,199935.6404787344,201356.43788545736,181480.7962174018,200063.30117673075,201597.30942122836,185330.93237647315,205422.5473011932,743060.3113789741,170819.97046294445,218147.50329782284
2021-03-16,199366.21158073063,201216.22781505823,181133.6856632534,199547.9991568549,201010.31033572217,184937.06663227043,204820.75521919742,746562.663309514,170797.43105867144,217872.37166037166
2021-03-17,199817.40598156856,201040.06472229437,181158.15089182678,199901.58289545905,201485.35882376856,185089.6139707169,205381.2271449808,746657.1697491944,170573.64605998457,218615.2198468951
2021-03-18,199668.3948609018,200458.96081160585,181078.20886691433,199805.77903418697,201345.43381248246,185132.59093568093,205230.2803018061,719926.8128008227,170254.93591488074,215434.49410238827
2021-03-19,199052.7722383949,200125.5270123278,180545.54156650318,199162.92907861972,200714.58192176843,184487.82337748105,204584.25398197537,724172.5389176034,170148.0892009258,215035.8860194415
2021-03-22,198380.59143609554,199888.76045515918,179890.43952198428,198421.2757753664,200022.0176419175,183706.0648289752,203880.55205266314,737672.2441704186,170130.42833971634,216752.92664535702
2021-03-23,198181.85970301225,199887.1273778732,179863.51509346731,198247.16614114397,199808.14905455615,183491.92205441155,203631.37834871284,734774.2807906028,170266.96305499953,215046.95494937315
2021-03-24,197991.2588552442,199574.71160328324,179795.00301644686,198040.4869218265,199586.73841855876,183253.8093776733,203412.99501366963,716627.0923935295,170104.80927326996,213953.68108078183
2021-03-25,198558.77675629046,200212.11439641783,180399.96861485994,198624.91128756737,200166.6142089456,183861.6878535135,204003.88224306988,713716.3052168419,170374.6363895732,215157.30060544002
2021-03-26,200237.8792594188,201802.56314709043,182017.01718784866,200273.59448130795,201848.5205413566,185424.19403183085,205709.28047507987,728754.1738521404,171077.276405223,218624.5705605792
2021-03-29,200574.14544777485,201977.9732569126,182271.95852211636,200687.430353217,202184.02346473455,185664.0303871764,206048.39307022392,733658.3891768856,171343.1523600196,218514.15255856502
2021-03-30,200319.03424384265,201849.54266142592,182072.90093359113,200376.25676228036,201934.3489124761,185496.94842963354,205794.4794318436,730187.908853533,171151.2017160949,217934.42639663877
2021-03-31,200595.15353410318,201895.60297346656,182088.16455397778,200600.6247015681,202114.2743016951,185447.07349233172,205971.18207685993,750115.1704254114,171196.81037144462,218817.77041275203
2021-04-01,201090.71845945463,202336.93776785847,182540.8488242856,201187.56468186993,202532.80722866755,185866.7916206797,206347.59720081877,769564.2466644137,171312.22258446383,221180.8422612628
2021-04-05,202366.53652569622,203706.64457365908,183641.8542055296,202443.50464804558,203882.2937477755,187040.25486244267,207780.11214865008,779189.2635199422,171963.22271290715,224355.41860025204
2021-04-06,202372.994916334,203655.53235881028,183635.29442432756,202395.081164636,203866.79745555084,186950.5284265516,207775.77980594576,774431.4369724267,171965.97516311496,224222.9712572955
2021-04-07,202900.95165582024,204229.04767200007,184083.10906865963,202925.27311896818,204388.6320534201,187390.16583207852,208317.3212705833,786832.7503976852,172211.48929362767,224482.42191067684
2021-04-08,202987.159708739,204306.56748435186,184165.59748802878,203026.06607339796,204463.43718619773,187473.15950531344,208410.65282375307,794211.8904465345,172234.18109283288,225548.02345443904
2021-04-09,202766.52053511038,204123.29809698887,183965.9120940886,202860.120499673,204208.22452849982,187276.4122903975,208197.7780567002,797872.7146202023,172123.83479994274,227187.78052218808
2021-04-12,203461.8005352118,204596.3358207589,184604.01153672818,203449.85655110865,204892.40216712427,187844.40160678804,208865.37953443805,830990.6115001641,172436.50773621554,227270.65280478084
2021-04-13,203261.75311528167,204311.79630455287,184441.1715534009,203299.2020142534,204667.8724217637,187697.6427586631,208678.34104980313,850342.798514345,172284.93726010277,227944.1935738238
2021-04-14,202086.61773124963,203037.7085158885,183516.72442649573,202204.53177990724,203571.97020525875,186704.6835720702,207497.60172729817,832778.9479805749,171885.65355833434,227165.6426623248
2021-04-15,203973.64079281996,205108.7745451078,185127.23011905263,204052.11118901995,205413.25793025023,188333.38263958745,209412.7950441479,869940.8244540978,172761.7770650665,229605.99806900203
2021-04-16,204730.917599159,205839.34510061846,185992.77154238176,204858.6174446743,206265.40486542744,189172.015116858,210218.27619833004,862303.9537586245,173167.32207353693,230373.48005056943
2021-04-19,203228.8438619263,204318.23192332144,184786.47507666907,203372.22826842978,204850.90415194005,187917.59204018585,208706.18647064382,838149.0623431549,172575.2181999706,229241.6096191119
2021-04-20,203334.86301200622,204665.29201774808,185227.39509032734,203610.54482895936,205114.23545510782,188101.84118828614,208823.42705383064,830789.3249890544,172988.34402353648,227563.23790200986
2021-04-21,202278.4142232643,203549.6024816431,184622.04138351092,202648.31143415984,204001.651870065,187211.7165072056,207670.65724437445,836965.6451101966,172665.15719472594,229716.45224398983
2021-04-22,200579.124241743,201869.34264010016,182877.6224989449,200913.1095813737,202288.37895629933,185553.098144677,205945.73595760594,814251.198828048,171834.05290214095,227618.47403274715
2021-04-23,201322.39316094323,202676.67098542053,183787.78724451488,201686.57211814463,203026.0594397883,186419.3931780394,206734.1906849885,832542.9013074724,172264.9147197614,230086.3751588458
2021-04-26,199890.32298061642,201411.27081170017,182713.93260045425,200307.62464234425,201549.20235209863,185292.1176730285,205349.51180124117,840344.8144707908,171719.86471748864,230566.69798922908
2021-04-27,199723.34706087218,201179.73778619018,182605.19129069708,200119.39246175849,201376.57159041427,185155.4553748135,205136.70187174674,835972.4087641017,171561.73144144338,230517.03249643123
2021-04-28,199213.33539292734,200646.52579056763,182140.13543657266,199581.7307973124,200854.75264067095,184716.79403562966,204615.67187247289,831438.8410409027,171327.25942933786,230450.78169522274
